student_name,email,course_id
Tabitha Miller,pjones@thomas.com,MGMT-UB
Michele Harrell,matthewgordon@harrell.com,ROB-UY
Allison Harper,khansen@gmail.com,PHIL-UA
Tamara Brewer,melvin67@collins.com,LING-UA
James Andrews,davidwilson@jackson.biz,SPAN-UA
Aaron Martinez PhD,tiffany77@mahoney.org,EURO-UA
Samuel Smith,holthenry@hotmail.com,CLASS-UA
Nicole Thompson MD,rosalesamanda@robertson-lopez.org,CRWRI-UA
Jessica Jacobs,michelle58@hotmail.com,CORE-UA
Mr. Nicholas Collins DDS,kcooper@rogers-hernandez.com,TCS-UY
Susan Buck,herringcrystal@anderson.com,ANTH-UA
Andrew Gibbs,adriana39@yahoo.com,CORE-UA
Joshua Brown,terryjennifer@ramirez.net,AN-UY
David Goodwin,vwood@hotmail.com,RSK-UY
Dana Baker,jamesperez@foster.com,MKTG-UB
Benjamin Choi,ashleywilcox@colon.com,MU-UY
Laura Thomas,cynthiacampbell@hotmail.com,PH-UY
Jose Arnold,cherrydaniel@medina.org,ENVST-UA
Nicole Murphy,chase94@yahoo.com,ENVST-UA
Cory Aguirre,jacksonwolf@baker.biz,CE-UY
Valerie Roberts,williamwade@mueller.com,DS-UA
Michael Pham,arthurgonzales@foster.com,CE-UY
Ellen Ellis,stephanie89@ware.biz,CHEM-UA
Jacob Anderson,gmiller@gmail.com,BMS-UY
Brandi Mullins,darrenmejia@yahoo.com,EN-UY
Alex Pierce,acole@collier.net,ENGL-UA
Natasha Medina,julia40@turner-gray.org,NODEP-UA
Brian Kelley,robertsondonald@sanders.com,SOIM-UB
Joseph Gallagher,teresa71@hotmail.com,GS-UY
Tracy Martinez,hnguyen@howard.com,MUSIC-UA
Anne Bates,jennifercox@gmail.com,AE-UY
Tami Baker,christopher25@cook-baker.com,SEG-UY
Larry Wood,isaacbrown@hotmail.com,EAST-UA
Albert Richardson,danarussell@fleming.org,ANTH-UA
David Gonzales,svasquez@flores.com,CFI-UA
Katelyn Williams,sabrinahaynes@yahoo.com,ECE-UY
Michael Smith,veronicamorris@hotmail.com,RSK-UY
Stephanie Klein,bspence@henderson.com,DS-UA
Anita Hanson,jmartinez@taylor.com,EURO-UA
Tracey Rice,rgonzalez@cantu.com,SOIM-UB
Patricia Thompson,lisamarshall@alexander.biz,ECON-UB
Christopher Fowler,davidsilva@gmail.com,ANTH-UA
Tiffany Frederick,brownmichelle@hotmail.com,EAST-UA
Joy Lopez,grantle@jenkins.info,CSCI-UA
Scott Gomez,kristopher02@torres.com,FREN-UA
Kara Shelton,joshuaschultz@hotmail.com,URB-UY
Jessica Perkins,blacknicholas@garcia.org,EC-UY
Timothy Barron,lopezdeborah@yahoo.com,ANST-UA
Judy Fernandez,pmartinez@cruz-coleman.com,ACCT-UB
Alexander Butler,johnsonnicole@gmail.com,MD-UY
Rita Greer,john22@henry-kelly.com,PHYS-UA
Courtney Fleming,cindy57@hotmail.com,ECON-UA
Darrell Austin,mcguirejohn@yahoo.com,COLIT-UA
David Booth,stephanie61@nicholson.biz,MA-UY
William Dennis,jason31@hotmail.com,FIN-UY
Danielle Gibson,tarahall@gmail.com,ECON-UB
Steven Davis,mbrewer@gmail.com,DRLIT-UA
Anthony Williams,kimsusan@hotmail.com,CLASS-UA
Melissa Duran,jodi43@sullivan.org,SEG-UY
Michael Roberts,vriggs@moore.biz,ENVST-UA
Brian Smith,beasleyrose@white.org,COLIT-UA
Cathy Gregory,brownamanda@sanford.com,GERM-UA
Dylan Mcclure,sheriking@hotmail.com,FINC-UB
Emily Arellano,gregoryreyes@dixon.com,BPEP-UB
Todd Aguilar,rossmichael@hotmail.com,ROB-UY
Kathleen Butler,meganzimmerman@reed.com,LWSOC-UA
Curtis Spencer,brownmelissa@anderson.org,ECON-UB
Hannah Key,petermcdonald@brown.com,CHEM-UA
Mallory Rodriguez,ryantodd@yahoo.com,MEDI-UA
Michelle Malone,weeksricky@thomas.org,FYSEM-UA
Tamara Francis,scott16@hotmail.com,ENGL-UA
Christopher Peters,julie46@perez.com,MATH-UA
James Jordan,reynoldstamara@rollins.biz,FYSEM-UA
Philip Bowen,nunezjason@may.com,ENGL-UA
Deanna Dougherty,laura80@mendez.org,ARTH-UA
Mr. Glenn Everett,martinezpatricia@jackson.net,MATH-UA
Kayla Warren,ladams@hotmail.com,BSPA-UB
David Alexander,kaitlinmartinez@gmail.com,ACCT-UB
Shawn Diaz,michaelboone@gmail.com,NEURL-UA
Sean Blankenship,cunninghamvictoria@gmail.com,SEG-UY
Mr. Mark Lewis,jeffreychambers@graham.com,FINC-UB
Tara Martinez,jodyrobinson@gmail.com,FIN-UY
Whitney Garrett,lsandoval@christian.org,PH-UY
Dennis Oneill,qedwards@hotmail.com,RUSSN-UA
Mr. Matthew Harrison,keithroman@yahoo.com,ARTH-UA
Terry Cruz,davidadams@burch.com,UGA-UY
Olivia Cooper,xlopez@campbell.biz,ARTH-UA
Michael Allen,bpena@sanders.com,PHP-UY
Micheal Reed,eberg@stevenson.com,BPEP-UB
Nicole Bennett,nicolealvarado@morgan.com,FL-UY
Richard Cole,davidgonzales@nguyen-alexander.com,STAT-UB
Justin Norton,josejohnson@yahoo.com,VIP-UY
Debra Hardy,troyosborn@yahoo.com,PHP-UY
John Garcia,timothymay@gmail.com,PHYS-UA
Melissa Williams,ldiaz@jones.com,OPMG-UB
Brian Reyes,sheryl30@gmail.com,ROB-UY
Jeffrey Powell,charlesking@jordan.com,GERM-UA
Gina Marshall DVM,williamsmelissa@allen.org,MGMT-UB
Barbara Blair,markhouse@johnson-hines.org,LS-UY
Scott Lamb,brett96@hotmail.com,HU-UY
Christopher Marsh,bradley52@gutierrez.org,COLIT-UA
Paula Dennis,moraleskari@richards-george.com,HEL-UA
Oscar Silva,lisajones@strickland.org,FINC-UB
Chase Grant,janicechang@yahoo.com,PORT-UA
Ashlee Mcfarland,susan44@oconnor.biz,CM-UY
Kendra Cantrell,wattsscott@pena-patrick.biz,STS-UY
Robert Lopez MD,martinezryan@hotmail.com,JOUR-UA
Miguel Mcintosh,timothycarter@lopez.com,EC-UY
Christina Salinas,christopher96@stone.org,GLBL-UA
John Bishop,phiggins@gmail.com,FREN-UA
Carolyn Sanders,melissa83@hotmail.com,PUBPL-UA
Tasha Park,walkerkaren@hotmail.com,MULT-UB
Sean Hill,hurstsusan@hotmail.com,CRWRI-UA
Cindy Lee,ywalker@gmail.com,ME-UY
Eric Brown,mfischer@edwards.com,ACCT-UB
Katie Ferrell,joseph87@yahoo.com,GLBL-UA
Darin Scott,gutierrezteresa@jackson-miller.com,COLIT-UA
Isabella Brooks,amyolson@yahoo.com,ENVST-UA
David Mendoza,holmeschase@gmail.com,NEURL-UA
Rodney Mason,renee99@acosta-martin.net,LATC-UA
Samantha Gibson,jessica85@patel.com,TCS-UY
Adam Powers,hoganconnor@yahoo.com,MGMT-UB
Monica Adkins,jwright@daugherty-wilson.com,TCS-UY
Patricia King,franklin23@walker.com,POL-UA
Daniel Chavez,mary85@gmail.com,ENGL-UA
David Moore,wallacemichael@thomas.com,HIST-UA
Kathryn Soto,allenemily@yahoo.com,HU-UY
Erica Cruz,nancylittle@gmail.com,JOUR-UA
Andrew Burns,hunter84@williams-elliott.biz,GLBL-UA
Melissa Rodgers,ibrown@gmail.com,GERM-UA
Taylor Hunter,rachelsilva@frank.com,NEURL-UA
Amy Stephenson,shannon72@owen.biz,LS-UY
James Woodard,valenciachristopher@sanchez.com,VIP-UY
Daniel Valdez,barbaramyers@gmail.com,FREN-UA
Spencer Swanson,mitchellsean@malone.com,JOUR-UA
Robert Mitchell,tschmidt@hotmail.com,SEG-UY
Carolyn Stout,adavidson@romero.com,MU-UY
Francisco Kim,michaelsanchez@weber.com,RUSSN-UA
Mark Anderson,sarahgreer@gmail.com,EAST-UA
Billy Gilmore,okoch@gmail.com,ITAL-UA
Cheryl Decker,patrickmurray@gmail.com,PL-UY
Jennifer Hess,sjones@lee.com,SCA-UA
Dominique Morales,amy29@thomas-moreno.com,ITAL-UA
Donna Knapp,xdunn@ball.com,CFI-UA
Mary Thomas,khuynh@williams.com,EG-UY
Jill Fitzgerald,zacharyrichards@hotmail.com,CE-UY
Jeffrey Wilson,uford@hotmail.com,URB-UY
Kristie Gordon,donnahernandez@anderson-bass.biz,COLU-UA
Amanda Bradley,delgadokelly@hotmail.com,CAM-UY
Henry Smith,melissa79@brown.com,EG-UY
Lisa Williams,lwelch@hotmail.com,MU-UY
Dr. William Stokes,ashleycox@jacobs-reyes.com,EXPOS-UA
Brenda Baxter,robin84@hotmail.com,ECON-UA
Sean Jones,ywilson@gmail.com,EG-UY
John Wise,johnhendricks@mccall.biz,OPMG-UB
William Lee,hardydanielle@barry.com,PSYCH-UA
Haley Hale,zmiller@hotmail.com,FYSEM-UA
David Brown,kelly15@hotmail.com,CBE-UY
Ashley Bailey,laura20@gordon.com,MULT-UB
Alexis Anderson,johnschmidt@ware-moore.com,TECH-UB
Amy Howard,william43@johnson-fields.com,NEURL-UA
Randy Copeland,mryan@johnson.com,MEIS-UA
Sherri Dixon,gonzalezmisty@hotmail.com,COLIT-UA
Danny King,sarahpitts@diaz.net,JOUR-UA
Katherine Hester,timothy09@hotmail.com,MKTG-UB
Tyler Mcdonald,martinjoseph@moore-houston.biz,LING-UA
William Fuentes,bankstimothy@hotmail.com,MATH-UA
Michael Esparza,henrydunn@little.net,AN-UY
Danielle Moore,jeremiah35@martin-hopkins.info,CP-UY
Krista Brown,msullivan@gmail.com,STAT-UB
Brenda Jimenez,debbielewis@hotmail.com,NODEP-UA
Ashlee Garrett,karenlopez@gonzalez.com,PHIL-UA
Alexandra Howard,cassidycarlson@davis.com,ACCT-UB
Christopher Andersen,stevencooper@george-boyd.biz,DRLIT-UA
Andrew Garcia,larry13@cohen.com,IRISH-UA
Randy Morales,louis20@yahoo.com,SEG-UY
Grace Taylor,kristenodonnell@yahoo.com,JOUR-UA
Ashley Allen,grace05@gmail.com,BPEP-UB
Jimmy Lewis,ramirezeric@hotmail.com,CRWRI-UA
Meredith Anderson,chankelly@gmail.com,EC-UY
Reginald Parker,williamsnicole@bruce.com,MA-UY
Shannon Reid,george35@hotmail.com,MHUM-UA
Christopher Lawrence,julia24@swanson-lawrence.com,JOUR-UA
Sarah Harris,samuelolson@gmail.com,GS-UY
Mary Ortiz,uwalker@johnson.net,HI-UY
Deborah Mullen,whitericardo@hotmail.com,CP-UY
David Garcia,stuartstephanie@gmail.com,INTRL-UA
Dylan Sanchez II,ronaldhunt@santiago.com,PH-UY
Cindy Walter,sfrye@yahoo.com,FINC-UB
Kevin Thomas,pmcdonald@yahoo.com,GLBL-UA
Amanda Smith,ygonzalez@yahoo.com,FL-UY
Christopher Lopez,unelson@jordan-anderson.com,PSYCH-UA
Robert Andrade,jacqueline36@carpenter-mccarthy.biz,FYSEM-UA
Kaitlyn Horton,woodjessica@turner-lewis.org,ARTH-UA
Robert Rice,robyn58@anthony.com,POL-UA
Janice Tran,vicki33@thompson.com,ANTH-UA
Paul Dixon,joanneschultz@yahoo.com,ARTH-UA
Kenneth Hampton,mollycunningham@elliott.com,NODEP-UA
Luke Sparks,wupatricia@gmail.com,NODEP-UA
Jocelyn Sanchez,joseph72@hotmail.com,RELST-UA
Catherine Taylor,westtracy@merritt.biz,URB-UY
Mrs. Debra Johnson,jjoseph@anderson.biz,FIN-UY
David Valdez,stephenmcmahon@hotmail.com,HU-UY
Christopher Williams,uwheeler@hotmail.com,CE-UY
Alan Walsh,cholmes@nichols.com,ACCT-UB
Jason Stanley,sierra61@hotmail.com,MUSIC-UA
Christopher Tanner,gking@mullins.biz,DS-UA
Ryan Miller,olove@johnson-crosby.com,PHYS-UA
Richard Flores,lopezaaron@gmail.com,ROB-UY
Jennifer Shaw,christopher98@hotmail.com,ARTH-UA
Julie Adams,julieshaffer@gmail.com,CAM-UY
Kristina Browning,carrillosarah@weber.com,PL-UY
Scott Arellano,mcastillo@williams-mason.net,ME-UY
Alexandra Gilbert,dgiles@yahoo.com,FYSEM-UA
Cynthia Grant,shawnbenjamin@gmail.com,MATH-UA
Jason Kim,snowchristopher@rivera-strong.com,VIP-UY
Steve Hayes PhD,elizabethcarroll@yahoo.com,JOUR-UA
Sierra Payne,spencerjonathan@yahoo.com,AH-UY
Sheila Brown MD,twalters@stephenson.com,TCS-UY
Stephen Oneal,brianlove@yahoo.com,LA-UY
Nicholas Austin,hannah93@yahoo.com,CLASS-UA
Brittany Myers,williamjohnson@curtis.biz,VIP-UY
Stacey Delacruz,michael54@crane-reid.com,ECE-UY
Kenneth Friedman,steven70@yahoo.com,MGMT-UB
Steven Barron,parkerdarren@santiago.com,AE-UY
Bobby Smith,esparks@hotmail.com,CM-UY
Mason Patterson,ryanbush@hotmail.com,CFI-UA
Matthew Murillo,zallen@fisher.biz,HI-UY
Juan Chen,andersonjoann@oneill-haynes.com,AN-UY
Katherine Hayes,cassandragilmore@gmail.com,ANST-UA
Gary Taylor,amycummings@yahoo.com,AN-UY
Scott Gutierrez PhD,leerobert@frey.info,NODEP-UA
Carlos Thompson,tramirez@yahoo.com,MA-UY
Devon White,wyattdenise@gmail.com,ANTH-UA
Erin Graves,sharon39@yahoo.com,ARTH-UA
Tonya Turner,ohester@holloway.org,EAST-UA
Deborah Heath,vwalsh@yahoo.com,RSK-UY
Timothy Gutierrez,navarrobrian@holder-wilson.com,MEDI-UA
Gabriella Brown,jared34@gmail.com,EAST-UA
Melissa Thompson,randolphsean@yahoo.com,HIST-UA
Jason Williams,fcastillo@jones.com,AE-UY
Jessica Martin,kelseyyoung@thornton-johnson.com,ACCT-UB
Rebecca Bean,fieldsbrian@lutz-rivers.com,AH-UY
Alyssa Smith,fordjennifer@cox.com,LS-UY
Aaron Norris MD,joseph02@gmail.com,INTRL-UA
Craig Owen,jessicaholmes@whitaker.biz,GERM-UA
Mary Jones,coleamy@gmail.com,EXPOS-UA
Olivia Melendez,piercethomas@foster.net,COLU-UA
Lauren Bradford,mpratt@powell.net,CRWRI-UA
Timothy Howard,gregoryarnold@miller-brown.com,GS-UY
Robin White,madelineperez@walker-rodriguez.com,ITAL-UA
Ian Gonzalez,darrellstone@yahoo.com,GERM-UA
Joseph Sanchez,ojohnston@smith.com,EAST-UA
Cathy Griffith,gsuarez@todd.com,ITAL-UA
Spencer Johns,deniseleonard@hotmail.com,MULT-UB
Glenn Trevino,tbridges@yahoo.com,PORT-UA
Morgan Davis,amynash@yahoo.com,MATH-UA
Mary Silva,martinbell@gmail.com,EXPOS-UA
Janet Singh,vbridges@hotmail.com,ACCT-UB
Kellie Johnson,toddtyler@yahoo.com,BMS-UY
Denise Lee,ybrock@williams.com,SOIM-UB
Lynn Luna,nicholas60@hotmail.com,PHP-UY
Deborah Espinoza,browningmegan@hampton.biz,CBE-UY
Rachel Anderson,jose69@brown.org,ECE-UY
Aaron Campbell,onguyen@adams.net,PHP-UY
Colleen Good,currymarcus@roberts.com,LWSOC-UA
Teresa Jackson,rogerstammy@gmail.com,CBE-UY
Derrick Flores,tmueller@gmail.com,HEL-UA
Michael Ross,eric25@gmail.com,ECE-UY
Peter Berry,nathanieljohnson@white.biz,NEURL-UA
Monica Holt,brittany18@yahoo.com,FIN-UY
Austin Turner,davidbell@gomez-koch.org,GERM-UA
William Perez,foxhannah@kennedy.info,LA-UY
Wesley Scott,hramirez@cooper.org,OPMG-UB
Valerie Robertson,umorton@yahoo.com,ARTH-UA
Michael Benjamin,julie90@hotmail.com,LATC-UA
Jacob Hale,dannyrobinson@hall.net,SOC-UA
Daniel Mueller,nrobles@yahoo.com,CLASS-UA
Brian Alvarado,fordjohn@stewart-kennedy.com,HBRJD-UA
Sharon Smith,parrishanthony@yahoo.com,CS-UY
Juan Brooks,gonzalezjohn@miller-rowe.org,FIN-UY
Matthew Porter,zduncan@nunez.com,LS-UY
Joshua Browning,cynthiadavis@myers.com,ECON-UA
Keith Thompson,briannamcdaniel@cunningham.info,FYSEM-UA
Jennifer Williams,leecandice@hotmail.com,CHEM-UA
Nicholas Flores,robert03@hotmail.com,ENVST-UA
Anne Berry,zachary64@lopez.info,EC-UY
Matthew Hardin,stephanie66@white-lopez.com,PL-UY
James Stout,jrogers@barber.net,MUSIC-UA
Melinda Arellano,robert37@gmail.com,FREN-UA
Lisa Rodriguez,morrisdouglas@koch.com,FREN-UA
Richard Russell,whitemichael@richards.org,DRLIT-UA
Tanya Wade,stanleyjoyce@hotmail.com,URB-UY
Peter Torres,gparsons@hotmail.com,CAMS-UA
Diana Bennett,derrickhorn@lopez.com,EURO-UA
Pedro Cruz,wagnerkenneth@hotmail.com,ENGL-UA
Daniel Collins,tylerking@brown.net,EXPOS-UA
Cynthia Obrien,zguzman@martin-williams.net,DS-UA
Steven Wall,angela18@glenn.net,HU-UY
Rodney Michael,sally79@ramirez.com,MEIS-UA
Morgan Lee,robertsjesse@hotmail.com,EAST-UA
Brandy Allen,bryanblake@hotmail.com,URB-UY
Michael Wilson,sandraroberts@gmail.com,URB-UY
Larry Jefferson,rfowler@gmail.com,PHYS-UA
Sharon Adams,courtney40@evans-mitchell.com,LWSOC-UA
Taylor Garcia,iabbott@russell-harper.net,TCS-UY
Angela Chavez,randallerica@hotmail.com,LWSOC-UA
Brandon Chandler,alexander51@graham.com,COLU-UA
April Rivera,jonyoung@jones.com,PHYS-UA
Deborah Delacruz,loriyoung@frost.com,FYSEM-UA
Ebony Anthony,jonesdon@gmail.com,CHEM-UA
Ryan Perkins,fdyer@hotmail.com,BIOL-UA
Laura Galvan,connerjeanette@camacho.com,BSPA-UB
Andrea Watkins,andrewgarza@ortiz.com,CS-UY
Mark Lawson,joancooper@hotmail.com,COLIT-UA
Daniel Curry,mnguyen@hotmail.com,DM-UY
Maria Gibson,singhrobert@hotmail.com,FYSEM-UA
Terry Huffman,evanmartinez@munoz.com,PUBPL-UA
Renee Morrison,smithdanielle@simon-castro.biz,MA-UY
Steven Riggs,lindastone@hotmail.com,LS-UY
Christopher Phillips,matthew77@gmail.com,FYSEM-UA
Gary Nguyen,vparker@hotmail.com,ME-UY
Isaiah Wright,liujacob@campbell-jones.com,HIST-UA
William Clark,taylorstephanie@wilson-bryant.com,TECH-UB
Angela Hodge,shunter@gmail.com,FIN-UY
James Cohen,brian58@smith-williams.com,MD-UY
Jordan Mata,bookerjulie@allen-bender.org,AE-UY
Adam Davis,adrian40@cox.com,CP-UY
James Castillo,josephgutierrez@cordova-shields.com,LS-UY
Jennifer Brown,travisfrazier@hotmail.com,MUSIC-UA
Angelica Mann,susan87@yahoo.com,INTRL-UA
Sarah West,dfletcher@stein.biz,HBRJD-UA
Eduardo Pratt,garciacraig@yahoo.com,LA-UY
Kelly Hill,mirandacarl@cooper.com,PS-UY
Tiffany Palmer,georgeharris@marshall.com,ANTH-UA
Regina Franklin,daniel30@yahoo.com,RUSSN-UA
Gregory Chavez,charlotte86@gmail.com,AE-UY
Crystal Tyler,nicole48@gmail.com,CRWRI-UA
Julie Jones,andersonsara@martinez.com,URB-UY
Courtney Garcia,urichards@yahoo.com,EG-UY
Emma Hall,davilawilliam@stevens-smith.com,CP-UY
Michelle Clayton,michaelhart@cox.com,AH-UY
Sheila Perry,joshua85@owen-smith.com,CORE-UA
Joseph Hicks,cperry@gmail.com,ACCT-UB
Sarah Harrison,charles32@galloway.org,ANTH-UA
Gary Welch,ilong@gregory-barton.com,ROB-UY
Samuel Bauer,jasonpalmer@gmail.com,NEURL-UA
Danny Jones,sarahsmith@mcintosh.info,LA-UY
Amy David,stephanie75@howard.com,LING-UA
Jeffrey Hamilton,nancy79@perry.com,RUSSN-UA
Pamela Jenkins,fcarter@johnson-hutchinson.com,FIN-UY
Dana Barnes,jared34@gmail.com,ANTH-UA
Nicole Rodriguez,johnsloan@gmail.com,PORT-UA
Jasmine Little,msmith@french.biz,CHEM-UA
Christopher Patton,travis64@yahoo.com,JOUR-UA
Andrea Soto,sarah00@bailey-fisher.com,ECE-UY
Meghan Brooks,rodneyrios@yahoo.com,FINC-UB
Teresa Morrison,albert40@martin.biz,DS-UA
Jordan Edwards,tammyclark@hotmail.com,GERM-UA
Amanda Ward,onielsen@mendoza-lewis.biz,LS-UY
Mr. William Brown,rhonda98@silva.org,SEG-UY
Kyle Williams,kjohnson@gardner.info,SOC-UA
Christina Knight,icole@hotmail.com,CHEM-UA
Lauren Simon,mauricerodriguez@barker.com,CAM-UY
Michael Kane,johnsonteresa@marshall.net,UGA-UY
Eric Wright,lesliehunt@johnson.info,FYSEM-UA
Kristy Martin,angel65@yahoo.com,CAM-UY
Elizabeth Rodriguez,leslie92@yahoo.com,UGA-UY
Becky Chung,imorrow@smith.biz,ECON-UA
Ronald Torres,hannah28@hotmail.com,CLASS-UA
Ray Vargas,sararichardson@gmail.com,HBRJD-UA
Brandon Lawrence,blynn@gmail.com,MEIS-UA
Jeremy Hogan,stevenwilliams@yahoo.com,AN-UY
John Mcdonald,heatherbarajas@hall.com,EURO-UA
Daniel Sampson,holtjennifer@estrada.com,BSPA-UB
Patricia Smith,tuckergwendolyn@gmail.com,MUSIC-UA
Victor Morales,whitejoseph@gmail.com,COLU-UA
Sean Conrad,andreapatrick@sanchez.biz,MD-UY
Alexandra Williams,washingtontheresa@fitzgerald.com,DRLIT-UA
Ana Clark,scottcoffey@gmail.com,SCA-UA
Eddie Solomon,kempjake@peters-schmitt.com,CHEM-UA
Javier May,mcclainrhonda@yahoo.com,PHIL-UA
Jessica Fleming,anne51@gmail.com,MKTG-UB
Jerry Moss PhD,xmyers@gmail.com,LING-UA
Cheryl Jones PhD,jessicaharper@hotmail.com,ANST-UA
Tammy Crawford,ericastevens@hotmail.com,ITAL-UA
Thomas Jennings,laurenberger@smith.com,MA-UY
Lori Lloyd,dgarcia@pratt-walsh.info,LING-UA
Samantha Summers,blairjoseph@hotmail.com,MATH-UA
Courtney Thompson,alexandra85@yahoo.com,MHUM-UA
Amber Davis,pobrien@peterson-jones.info,CORE-UA
Andrea Martin,andrew92@salazar.com,CHEM-UA
Connor Brown,hernandezjay@hotmail.com,ITAL-UA
Christian Cooper,jenniferclark@yahoo.com,CFI-UA
Teresa Aguilar,craigsanchez@gmail.com,EXPOS-UA
Victoria Anderson,jallen@hotmail.com,MA-UY
Paul Walker,carl31@hotmail.com,FL-UY
Wendy Warren,eharvey@jones.org,MGMT-UB
Shannon Swanson,teresa36@gmail.com,PHP-UY
Jason Washington,nboyer@stafford.info,POL-UA
Jesus Lin,haneymary@golden.com,OPMG-UB
Christopher Gay,mccallfrederick@gmail.com,CAMS-UA
Cynthia Nelson,tcook@hotmail.com,UGA-UY
Ruth Hale,lisa43@hotmail.com,STS-UY
Justin Martinez,isaac56@yahoo.com,GERM-UA
Victor Williams,jonesevan@hotmail.com,JOUR-UA
Sharon Anderson,diane57@anderson-martin.org,ANTH-UA
Lucas Harris,shaheric@mcknight.com,AH-UY
Steven Ruiz,richard65@hotmail.com,EC-UY
Tamara Sanchez,mary03@decker.com,CFI-UA
Patricia Smith,kpeters@roman.org,EN-UY
Melissa Matthews,reneegibson@gmail.com,MKTG-UB
Daniel Scott,flynntyler@yahoo.com,CLASS-UA
Amy Watson,natalie17@martin.com,SOC-UA
Anna Hogan,vphelps@hotmail.com,RELST-UA
Jasmine Davidson,umcgee@hawkins.biz,NODEP-UA
James Harris,tamirobinson@gmail.com,CSCI-UA
Carl Whitaker,hendersonemily@gmail.com,ANTH-UA
Jack Hicks,stephanielopez@gmail.com,ENGL-UA
Mrs. Samantha Davis,leslie67@gmail.com,EURO-UA
Cynthia Weaver,oboone@yahoo.com,NODEP-UA
Regina Edwards,gallowayvanessa@gmail.com,EXPOS-UA
John Yoder,rachelbrown@white.biz,CE-UY
Jesse Pacheco,pfitzgerald@yahoo.com,MEIS-UA
Frederick Wagner,brownchristopher@hotmail.com,SOIM-UB
Evan Mason,owoods@hotmail.com,BMS-UY
Mary Bennett,alyssamurillo@gmail.com,ECON-UA
Sarah Hill,john32@hopkins.com,ROB-UY
Deanna Berg,bhudson@ramos-boyle.info,CE-UY
Jasmine Reyes,powellcandice@gmail.com,AE-UY
Sarah Wells,andrew88@hotmail.com,ENGL-UA
Lauren Callahan,antonio13@chandler.org,ARTH-UA
Casey Mcneil,vhill@hotmail.com,GS-UY
Amy Sanford,dunlapchristopher@cabrera-cortez.com,ANST-UA
Natasha Kelly,randallstrong@gmail.com,EAST-UA
Christopher Williams,roblestina@wood-fisher.info,PORT-UA
James Ball,sawyermichelle@gmail.com,ACCT-UB
Kimberly Hardin,kristen98@hayes-garner.org,MUSIC-UA
Dillon Barton,eduncan@miller-price.com,PUBPL-UA
Stephen Richardson,frank20@taylor.com,MU-UY
William Casey,browndaniel@henry.net,GERM-UA
David Miller,snyderjames@hotmail.com,AE-UY
Jacob Clark,kgarcia@schneider-taylor.info,BMS-UY
Erica Baxter,karen62@jimenez-ross.org,HBRJD-UA
Betty James,emonroe@hotmail.com,ECON-UA
Erin Green,pfisher@fox.com,PORT-UA
Matthew Mcfarland,jillhicks@yahoo.com,CBE-UY
Jackie Gregory,james78@gray.com,HU-UY
Jessica Stewart,isimmons@moran.com,FREN-UA
Vanessa Fisher,montgomeryjennifer@dawson.com,SEG-UY
Shawn Warner,wjones@hotmail.com,LATC-UA
Maria Martin,jeffreystevens@perez.com,MGMT-UB
Greg Hansen,davidhatfield@jennings.com,ME-UY
Cynthia Parks,christopher09@yahoo.com,OPMG-UB
Tracy Wilson,jennawhite@yahoo.com,CAMS-UA
Robert Whitehead,rodgersmelissa@gmail.com,EN-UY
Erin Ryan,patriciagood@hotmail.com,SEG-UY
David Rodriguez,pkeller@smith-carey.com,PL-UY
Christian Thompson,ewhite@hotmail.com,BSPA-UB
Joseph Shelton,benjamin39@yahoo.com,CM-UY
Heather Waller,uanderson@hotmail.com,FREN-UA
Julia Scott,daybrandy@hotmail.com,PHYS-UA
Henry Tucker,hutchinsonalex@morrow.com,CM-UY
Dominique Ballard,troymitchell@gmail.com,CFI-UA
Adrian Hernandez,kara84@garcia.info,DS-UA
Brandon Ward,pferrell@holden.com,UGA-UY
Nicole Wallace,molinamarilyn@maldonado-mejia.com,PHIL-UA
Danielle Scott,ssmith@jacobs.com,CORE-UA
Victoria Garner,linda07@allen-vance.com,CSCI-UA
Lindsey Atkinson,jesusnelson@hotmail.com,FREN-UA
Emily Jarvis,deborah45@gmail.com,CFI-UA
Dustin Jones Jr.,mercedes96@hotmail.com,CRWRI-UA
Tyler Rowland,amy57@larson.com,POL-UA
Amanda Bryant,whitelynn@henderson.com,ITAL-UA
Kenneth Barrera,lsanchez@yahoo.com,VIP-UY
Billy Lozano,hpittman@wise.com,SOC-UA
Adam Garrett,jeremygraham@sandoval.com,CFI-UA
Alice Wright,nmyers@yahoo.com,MU-UY
Matthew Branch,maureenpatterson@yahoo.com,BMS-UY
Pamela Stewart,dustin73@yahoo.com,ROB-UY
Jennifer Rose,ocarr@sims-anderson.info,AE-UY
Mary Lynch,craigsalinas@yahoo.com,ECON-UA
David Young,chelseathornton@yahoo.com,GS-UY
Robert Jackson,benjamin97@gmail.com,PORT-UA
Jill Brady,johnsonryan@hotmail.com,COLU-UA
Jennifer Williams,psmith@hotmail.com,VIP-UY
Terry Lewis,brianwatkins@wang-phelps.biz,ACCT-UB
Bryan Harvey,rachel60@miller.com,HIST-UA
Philip Young,michael98@hotmail.com,ARTH-UA
James Bautista,heatherdavis@ramirez-gray.com,ME-UY
